Type of Product,Date of Purchase,Time of Purchase,Cost of Purchase,Qty of Purchase,With Promotion,Customer ID,Seller Brand,Seller ID,Rating,Time Taken for Transaction (s)
Fashion,04/10/2021,2023-03-18 20:21:15.244331,701.95,8,0,13704,Ally Fashion,794,5,110.5
Fashion,09/08/2020,2023-03-18 20:26:14.244333,919.52,10,0,21262,H&M,589,4,110.26
Fashion,09/12/2020,2023-03-18 18:34:34.244334,351.53,8,1,96179,Nasty Gal,112,2,84.12
Fashion,16/07/2020,2023-03-18 18:38:44.244336,279.63,4,1,25418,Primark,616,4,19.8
Fashion,14/09/2020,2023-03-18 19:48:53.244338,709.81,7,0,15224,Lefties,800,3,30.27
Fashion,08/05/2020,2023-03-18 19:53:04.244339,278.0,9,1,83904,H&M,373,5,13.38
Fashion,26/02/2021,2023-03-18 19:52:39.244341,97.54,10,0,15180,Sportsgirl,417,4,44.36
Fashion,25/02/2020,2023-03-18 18:47:04.244342,69.56,8,0,37419,Oysho,277,4,112.28
Fashion,11/04/2020,2023-03-18 19:44:06.244344,713.29,9,1,41837,Bershka,535,5,104.42
Fashion,02/02/2021,2023-03-18 18:06:46.244346,202.05,4,1,84270,Oysho,928,2,95.86
Fashion,28/06/2020,2023-03-18 18:52:56.244347,506.31,7,1,81738,Reebok,873,5,20.78
Fashion,30/10/2021,2023-03-18 20:04:08.244349,563.1,10,0,45518,Boohoo,522,2,18.38
Fashion,02/05/2021,2023-03-18 19:55:28.244350,712.88,6,1,54915,River Island,691,2,89.95
Fashion,05/03/2022,2023-03-18 19:03:44.244352,329.05,9,1,88631,Shein,561,1,43.68
Fashion,31/07/2020,2023-03-18 19:55:34.244354,368.7,8,1,66599,Missguided,468,2,118.21
Fashion,06/11/2021,2023-03-18 19:17:18.244355,29.16,7,1,57048,River Island,884,2,111.86
Fashion,16/07/2021,2023-03-18 20:08:59.244357,682.33,9,1,65725,Stradivarius,649,3,116.81
Fashion,24/12/2020,2023-03-18 19:27:12.244358,389.34,8,1,73997,Sportsgirl,439,3,90.96
Fashion,24/10/2020,2023-03-18 18:23:06.244360,849.28,3,1,25338,River Island,359,1,34.13
Fashion,07/09/2020,2023-03-18 18:48:34.244362,278.8,6,1,43242,River Island,885,1,43.21
Fashion,12/09/2021,2023-03-18 19:28:29.244363,774.74,8,1,18288,Reebok,617,5,34.61
Fashion,27/08/2021,2023-03-18 20:20:08.244365,646.39,2,0,77883,Primark,587,1,117.5
Fashion,30/07/2020,2023-03-18 18:13:57.244366,795.24,10,0,94949,Zalando,686,1,97.2
Fashion,01/12/2021,2023-03-18 19:33:00.244368,330.81,8,1,42326,Lefties,182,2,11.49
Fashion,05/07/2021,2023-03-18 18:54:57.244370,577.1,10,0,22406,Supre,637,3,79.55
Fashion,14/02/2022,2023-03-18 18:59:10.244371,253.28,6,1,20482,C&A,396,3,79.23
Fashion,23/07/2021,2023-03-18 18:51:38.244373,653.26,7,0,32278,Shein,748,1,53.47
Fashion,03/09/2021,2023-03-18 19:41:20.244374,715.04,1,1,96746,Miss Selfridge,816,3,26.55
Fashion,28/04/2021,2023-03-18 18:59:21.244376,903.58,8,0,81794,Mango Outlet,968,3,35.64
Fashion,24/11/2020,2023-03-18 18:47:20.244378,107.37,7,1,83527,Boohoo,361,1,92.28
Fashion,01/04/2020,2023-03-18 19:27:07.244379,479.29,8,0,59863,PrettyLittleThing,816,3,4.26
Fashion,02/05/2020,2023-03-18 18:23:28.244381,234.95,3,0,25645,Puma,262,2,79.44
Fashion,19/11/2020,2023-03-18 18:18:15.244382,800.49,8,1,47116,Reserved,443,4,90.16
Fashion,03/11/2021,2023-03-18 19:20:16.244384,78.93,9,1,68973,PrettyLittleThing,154,5,50.83
Fashion,27/07/2020,2023-03-18 18:36:58.244386,286.32,4,1,49299,Ally Fashion,667,4,0.28
Fashion,04/08/2020,2023-03-18 18:40:28.244387,681.12,3,0,96427,River Island,427,2,20.6
Fashion,05/03/2022,2023-03-18 19:46:10.244389,424.38,9,1,17164,New Look,875,5,38.29
Fashion,01/02/2021,2023-03-18 19:19:10.244391,252.36,7,1,85211,The Iconic,704,2,31.06
Fashion,17/04/2021,2023-03-18 19:26:29.244393,173.01,10,1,10131,C&A,484,4,4.17
Fashion,29/05/2021,2023-03-18 19:09:36.244395,504.1,2,0,61487,Reserved,954,5,94.37
Fashion,23/03/2020,2023-03-18 18:52:42.244396,292.97,8,0,16732,Zalando,785,4,72.72
Fashion,30/09/2020,2023-03-18 19:30:02.244398,319.6,5,0,30587,PrettyLittleThing,573,4,50.98
Fashion,04/12/2020,2023-03-18 17:57:20.244399,683.96,8,1,96940,Oysho,308,1,19.85
Fashion,17/04/2020,2023-03-18 20:05:44.244401,56.66,2,0,72835,Oysho,317,3,25.04
Fashion,15/09/2020,2023-03-18 19:50:34.244403,899.14,1,0,36898,Supre,257,3,38.45
Fashion,15/12/2020,2023-03-18 19:54:05.244404,687.48,1,1,31533,Missguided,242,3,31.8
Fashion,04/02/2022,2023-03-18 18:45:25.244406,808.68,8,0,16358,Ally Fashion,754,1,21.47
Fashion,02/02/2020,2023-03-18 20:12:13.244408,659.42,6,0,18683,AS Colour,126,3,34.57
Fashion,14/08/2021,2023-03-18 17:41:34.244409,41.46,9,0,17194,C&A,458,3,117.92
Fashion,06/09/2020,2023-03-18 17:52:04.244411,889.87,1,1,52284,Fashion Nova,967,3,38.26
Fashion,21/07/2021,2023-03-18 19:48:30.244412,421.07,5,0,74508,Pull & Bear,546,3,98.54
Fashion,02/12/2020,2023-03-18 19:09:13.244414,573.19,6,0,15320,Ally Fashion,484,3,80.78
Fashion,15/04/2020,2023-03-18 20:03:33.244416,862.44,6,1,53043,Ally Fashion,645,2,44.04
Fashion,29/12/2021,2023-03-18 19:14:00.244417,654.18,1,1,31725,Bershka,566,1,27.81
Fashion,06/10/2021,2023-03-18 17:59:34.244419,190.93,8,1,11847,Shein,508,3,88.79
Fashion,05/12/2020,2023-03-18 18:11:08.244421,688.76,3,1,67466,Primark,499,3,33.25
Fashion,06/07/2020,2023-03-18 20:15:17.244422,823.01,6,1,26065,Zalando,410,1,105.06
Fashion,04/01/2021,2023-03-18 19:26:51.244424,929.1,2,0,48302,PrettyLittleThing,439,4,76.21
Fashion,16/05/2020,2023-03-18 19:34:15.244426,525.45,1,1,77772,Miss Selfridge,758,1,106.55
Fashion,16/01/2022,2023-03-18 19:35:03.244427,782.52,4,0,61269,Supre,431,2,42.11
Fashion,04/06/2021,2023-03-18 20:05:05.244429,982.74,1,1,41534,Reebok,548,1,98.12
Fashion,10/10/2020,2023-03-18 19:35:23.244430,834.4,8,0,13604,C&A,607,2,14.57
Fashion,28/07/2021,2023-03-18 19:03:44.244432,57.67,10,1,22824,Stradivarius,351,2,44.63
Fashion,03/06/2021,2023-03-18 18:15:38.244434,892.41,7,1,24106,Shein,918,1,55.63
Fashion,31/03/2021,2023-03-18 19:39:50.244435,954.4,2,1,11767,C&A,433,4,108.96
Fashion,23/06/2021,2023-03-18 18:01:02.244437,997.21,5,1,86581,River Island,129,5,84.7
Fashion,10/09/2020,2023-03-18 19:58:30.244438,965.13,10,0,68529,Bershka,828,4,42.78
Fashion,17/01/2020,2023-03-18 18:49:23.244440,273.97,9,0,40443,Miss Selfridge,972,1,50.21
Fashion,05/02/2020,2023-03-18 17:42:15.244442,719.14,3,1,28138,Ally Fashion,977,2,51.71
Fashion,15/01/2022,2023-03-18 19:43:11.244443,850.67,1,0,21968,Stradivarius,278,1,113.97
Fashion,15/12/2020,2023-03-18 19:52:52.244445,378.47,4,0,84841,Boohoo,309,2,41.38
Fashion,19/01/2022,2023-03-18 19:12:37.244446,334.28,9,1,74091,Pull & Bear,345,5,118.96
Fashion,28/04/2021,2023-03-18 17:55:45.244448,555.48,2,0,56794,Primark,169,4,84.58
Fashion,24/12/2020,2023-03-18 20:07:47.244450,952.96,3,0,87113,Ally Fashion,244,2,55.66
Fashion,29/08/2020,2023-03-18 20:00:42.244451,572.49,1,1,30276,New Look,875,1,84.5
Fashion,19/07/2020,2023-03-18 19:04:01.244453,773.57,6,0,85709,Oysho,560,5,41.08
Fashion,25/06/2021,2023-03-18 18:04:53.244454,183.75,8,0,44442,Shein,379,4,12.51
Fashion,17/09/2020,2023-03-18 18:51:52.244456,352.09,1,1,33423,Reserved,533,1,56.86
Fashion,24/03/2020,2023-03-18 18:39:40.244457,885.66,1,1,91852,Stradivarius,190,5,6.29
Fashion,04/09/2020,2023-03-18 20:23:05.244459,825.06,7,0,53990,Oysho,318,4,65.96
Fashion,23/12/2020,2023-03-18 17:52:17.244460,701.09,7,0,63809,Lefties,877,5,81.15
Fashion,02/06/2021,2023-03-18 19:04:22.244462,941.9,4,0,67074,Sportsgirl,967,4,106.92
Fashion,16/01/2022,2023-03-18 20:05:52.244464,732.72,3,1,89194,AS Colour,983,4,48.98
Fashion,21/06/2020,2023-03-18 19:03:35.244465,982.46,1,0,33511,Lefties,308,5,23.08
Fashion,18/01/2020,2023-03-18 18:41:45.244467,172.61,2,0,80776,Reebok,553,4,6.69
Fashion,08/11/2021,2023-03-18 18:56:48.244469,742.92,6,0,62369,Temt,137,5,114.56
Fashion,17/02/2021,2023-03-18 19:42:58.244470,979.4,6,0,89272,Supre,365,1,19.37
Fashion,30/06/2020,2023-03-18 19:20:28.244472,627.59,5,0,81894,H&M,169,4,62.84
Fashion,20/06/2021,2023-03-18 18:42:01.244474,610.34,5,0,47408,New Look,187,3,0.18
Fashion,25/01/2021,2023-03-18 18:25:09.244475,281.5,9,0,85472,Reebok,242,5,117.97
Fashion,11/12/2020,2023-03-18 18:00:16.244477,129.64,8,0,20433,Missguided,536,4,65.6
Fashion,01/05/2021,2023-03-18 19:21:48.244478,857.82,3,1,35432,Reebok,574,2,20.49
Fashion,10/02/2021,2023-03-18 17:42:59.244480,599.01,7,0,34988,Bershka,676,1,75.25
Fashion,25/02/2022,2023-03-18 17:44:53.244482,376.66,9,0,82680,Reebok,230,1,30.15
Fashion,19/07/2020,2023-03-18 18:59:45.244484,254.91,5,1,36755,Mango Outlet,268,2,2.84
Fashion,24/04/2020,2023-03-18 17:55:25.244485,163.97,4,0,53311,Pull & Bear,271,1,86.17
Fashion,03/10/2020,2023-03-18 18:54:36.244487,453.86,10,1,95289,Ally Fashion,213,5,78.49
Fashion,07/04/2020,2023-03-18 20:09:08.244488,962.55,9,0,32652,Reebok,210,5,98.7
Fashion,08/06/2021,2023-03-18 19:45:34.244490,177.11,6,0,55423,Mango Outlet,651,1,110.97
Fashion,05/05/2020,2023-03-18 20:05:02.244492,831.26,5,1,57598,River Island,791,5,43.67
Fashion,25/09/2021,2023-03-18 18:02:59.244494,497.45,7,0,66622,Fashion Nova,400,1,30.21
Fashion,21/01/2021,2023-03-18 19:15:02.244495,852.33,3,1,42290,River Island,620,3,83.84
Fashion,30/11/2020,2023-03-18 19:47:38.244497,562.92,8,0,17302,Pull & Bear,445,1,87.96
Fashion,19/10/2021,2023-03-18 20:01:57.244498,875.03,2,1,78069,Reebok,112,4,88.13
Fashion,17/05/2020,2023-03-18 18:18:12.244500,378.83,1,1,87814,Puma,818,3,93.67
Fashion,07/02/2021,2023-03-18 18:53:29.244501,15.01,9,0,16488,Ally Fashion,361,5,4.72
Fashion,01/06/2020,2023-03-18 19:55:55.244503,334.37,9,1,91678,AS Colour,315,1,95.73
Fashion,10/06/2021,2023-03-18 19:08:28.244505,384.43,6,0,45284,Lefties,614,3,52.94
Fashion,24/06/2020,2023-03-18 20:08:04.244506,590.04,4,1,22707,Sportsgirl,542,2,118.55
Fashion,30/04/2021,2023-03-18 19:16:22.244508,531.93,7,1,31741,Reserved,605,1,62.29
Fashion,31/01/2021,2023-03-18 19:12:10.244509,250.98,4,1,80642,Missguided,790,1,97.7
Fashion,11/10/2021,2023-03-18 19:10:31.244511,288.13,3,1,88046,Temt,364,2,5.56
Fashion,20/11/2020,2023-03-18 18:16:34.244512,914.37,7,1,20235,Pull & Bear,704,2,52.1
Fashion,31/01/2021,2023-03-18 18:22:04.244514,109.11,5,0,60925,Miss Selfridge,966,3,19.36
Fashion,10/03/2021,2023-03-18 20:22:46.244516,351.19,9,0,61548,Lefties,843,1,36.33
Fashion,15/06/2020,2023-03-18 20:07:01.244517,735.42,8,0,94884,Bershka,792,4,111.45
Fashion,06/06/2021,2023-03-18 19:29:01.244519,418.09,7,1,26735,AS Colour,596,1,69.96
Fashion,06/09/2021,2023-03-18 18:01:34.244520,45.07,8,0,52673,Mango Outlet,492,1,7.02
Fashion,08/07/2020,2023-03-18 18:55:25.244522,727.68,9,1,67371,Lefties,961,1,52.3
Fashion,12/02/2021,2023-03-18 19:03:20.244523,963.14,9,0,66997,Sportsgirl,737,5,105.49
Fashion,05/03/2022,2023-03-18 18:52:01.244525,144.22,3,1,52203,Zalando,183,3,107.89
Fashion,24/07/2020,2023-03-18 19:25:23.244527,280.42,1,1,48281,Shein,367,4,56.0
Fashion,19/02/2021,2023-03-18 18:34:33.244529,290.44,6,1,24668,Mango Outlet,551,2,84.52
Fashion,23/09/2020,2023-03-18 17:45:54.244531,50.97,4,0,79392,Supre,898,3,7.32
Fashion,05/07/2021,2023-03-18 18:29:29.244532,938.95,8,1,38461,Bershka,297,4,45.05
Fashion,18/10/2020,2023-03-18 20:11:31.244534,398.17,4,0,15887,Mango Outlet,717,3,17.58
Fashion,11/08/2020,2023-03-18 18:14:47.244535,279.54,1,0,63657,Primark,422,5,72.45
Fashion,10/08/2020,2023-03-18 18:08:41.244537,932.97,4,1,60031,Fashion Nova,403,3,76.53
Fashion,09/06/2020,2023-03-18 17:42:49.244538,359.56,5,1,73240,Oysho,955,3,95.54
Fashion,27/04/2020,2023-03-18 19:17:52.244540,751.17,4,1,87002,C&A,416,2,2.67
Fashion,30/01/2022,2023-03-18 18:24:46.244542,382.83,6,0,77436,Bershka,952,1,11.21
Fashion,20/04/2020,2023-03-18 18:02:19.244543,456.97,8,1,23094,C&A,735,4,108.06
Fashion,02/09/2020,2023-03-18 17:45:24.244545,904.98,7,1,95619,Miss Selfridge,732,3,0.69
Fashion,23/12/2021,2023-03-18 18:56:24.244547,954.44,9,0,23786,Oysho,428,5,106.18
Fashion,09/11/2020,2023-03-18 18:43:11.244548,131.98,4,1,43491,Shein,325,1,105.18
Fashion,03/12/2021,2023-03-18 18:13:18.244550,600.37,8,1,87878,River Island,598,4,115.98
Fashion,05/05/2020,2023-03-18 17:48:30.244552,773.34,3,1,97918,AS Colour,761,4,1.29
Fashion,11/11/2021,2023-03-18 20:10:15.244553,263.69,10,0,32280,Sportsgirl,190,2,85.07
Fashion,28/04/2021,2023-03-18 20:12:22.244555,213.06,7,1,83418,Zalando,539,3,64.83
Fashion,04/12/2020,2023-03-18 18:20:52.244556,990.47,9,1,93544,Temt,208,4,9.03
Fashion,23/06/2021,2023-03-18 19:55:22.244558,558.94,7,0,72170,Boohoo,425,1,25.45
Fashion,14/05/2021,2023-03-18 18:25:12.244560,288.45,8,1,61963,Primark,646,5,1.58
Fashion,01/08/2021,2023-03-18 18:30:10.244561,848.61,3,1,69118,Bershka,878,1,96.15
Fashion,27/03/2021,2023-03-18 19:39:43.244563,462.95,4,0,95278,Oysho,322,1,41.62
Fashion,25/01/2021,2023-03-18 18:03:45.244565,627.44,4,1,50997,Sportsgirl,510,1,61.88
Fashion,11/02/2021,2023-03-18 20:06:16.244566,748.5,5,0,34553,Lefties,389,1,52.49
Fashion,29/09/2020,2023-03-18 18:43:27.244568,922.26,8,0,17787,AS Colour,737,3,46.57
Fashion,02/02/2020,2023-03-18 19:34:09.244569,171.47,7,0,54120,Shein,439,2,32.09
Fashion,09/04/2021,2023-03-18 19:11:54.244571,844.38,4,0,59551,C&A,614,4,104.72
Fashion,08/04/2020,2023-03-18 19:44:22.244573,532.12,4,1,18769,H&M,705,3,20.64
Fashion,01/10/2021,2023-03-18 18:16:00.244574,493.18,7,1,58859,Boohoo,459,5,45.11
Fashion,21/02/2022,2023-03-18 18:49:58.244576,652.36,4,1,41201,Lefties,320,5,0.78
Fashion,09/08/2020,2023-03-18 18:10:12.244577,594.32,10,1,75398,Sportsgirl,782,1,83.99
Fashion,20/10/2021,2023-03-18 19:23:30.244579,928.42,2,0,36524,Pull & Bear,812,2,70.79
Fashion,13/09/2021,2023-03-18 18:01:13.244581,847.18,1,0,49463,Boohoo,837,2,58.12
Fashion,05/02/2021,2023-03-18 19:26:24.244582,49.48,4,0,76617,C&A,459,2,88.59
Fashion,21/10/2021,2023-03-18 20:23:55.244584,366.01,10,0,49719,Reserved,825,2,47.3
Fashion,29/01/2021,2023-03-18 19:31:41.244585,88.32,5,0,40743,Boohoo,235,3,64.92
Fashion,26/01/2020,2023-03-18 19:33:03.244587,976.03,5,0,24663,River Island,394,3,7.81
Fashion,26/02/2021,2023-03-18 18:41:24.244588,540.14,10,1,35805,H&M,158,3,58.12
Fashion,05/03/2022,2023-03-18 18:07:03.244590,489.96,6,1,32461,Reebok,633,3,42.7
Fashion,16/10/2021,2023-03-18 19:27:46.244592,117.52,6,1,30088,Miss Selfridge,265,2,61.96
Fashion,30/12/2021,2023-03-18 19:47:36.244593,126.21,8,1,68182,Sportsgirl,535,1,44.73
Fashion,02/01/2022,2023-03-18 19:34:17.244595,156.04,10,0,77871,Temt,696,2,59.58
Fashion,18/02/2021,2023-03-18 19:01:41.244596,378.8,3,1,14878,Miss Selfridge,837,3,105.14
Fashion,08/10/2020,2023-03-18 18:07:40.244598,649.8,10,0,92161,Supre,424,4,23.74
Fashion,11/04/2021,2023-03-18 18:42:49.244599,697.89,9,0,74850,Sportsgirl,477,1,23.35
Fashion,23/08/2021,2023-03-18 17:56:02.244601,635.09,6,0,12679,Primark,673,3,27.4
Fashion,27/06/2020,2023-03-18 19:43:38.244603,318.66,2,1,51111,Shein,447,4,109.68
Fashion,03/01/2022,2023-03-18 17:57:13.244604,944.04,3,0,45610,Missguided,415,5,108.98
Fashion,31/10/2020,2023-03-18 18:20:33.244606,481.01,4,1,54508,Ally Fashion,619,4,39.86
Fashion,05/12/2020,2023-03-18 19:25:27.244607,699.42,6,1,86954,Reserved,241,4,67.36
Fashion,03/11/2020,2023-03-18 18:00:32.244609,559.45,3,1,73955,Oysho,758,1,2.22
Fashion,17/01/2020,2023-03-18 18:53:38.244610,527.0,6,0,39890,Fashion Nova,895,1,40.29
Fashion,17/03/2021,2023-03-18 18:16:58.244612,796.46,1,1,51468,Temt,941,3,24.43
Fashion,17/03/2020,2023-03-18 18:48:09.244613,454.21,7,1,11824,Mango Outlet,477,2,81.33
Fashion,03/01/2022,2023-03-18 20:02:18.244615,2.78,2,0,25949,Nasty Gal,782,5,86.5
Fashion,04/11/2021,2023-03-18 19:22:40.244617,205.75,6,0,26105,Puma,221,4,88.54
Fashion,09/10/2021,2023-03-18 18:55:52.244618,268.36,9,1,85585,Nasty Gal,921,2,3.4
Fashion,05/01/2022,2023-03-18 19:51:59.244620,331.48,6,1,61921,Supre,407,4,89.28
Fashion,09/09/2020,2023-03-18 19:29:50.244621,216.45,9,0,46616,Nasty Gal,680,2,3.66
Fashion,15/03/2020,2023-03-18 18:43:56.244623,127.46,2,0,29083,Nasty Gal,916,1,113.29
Fashion,07/10/2020,2023-03-18 17:55:15.244625,202.48,7,1,78039,Reebok,832,1,39.99
Fashion,31/01/2020,2023-03-18 19:32:16.244626,624.71,5,0,12796,The Iconic,584,1,75.82
Fashion,19/10/2021,2023-03-18 17:58:55.244628,343.13,7,1,61804,PrettyLittleThing,719,5,51.11
Fashion,25/12/2021,2023-03-18 18:23:18.244629,288.15,9,1,46102,Puma,841,3,113.91
Fashion,25/03/2021,2023-03-18 17:56:18.244631,291.76,2,0,14394,Reserved,570,2,43.43
Fashion,30/10/2021,2023-03-18 17:55:46.244633,23.71,4,1,92925,Bershka,497,5,100.74
Fashion,13/08/2020,2023-03-18 20:27:05.244634,547.28,8,0,84879,Bershka,475,3,93.08
Fashion,17/05/2020,2023-03-18 19:44:41.244636,618.42,4,1,99199,Shein,600,1,26.7
Fashion,03/03/2021,2023-03-18 19:40:26.244637,370.64,10,1,67166,Ally Fashion,786,3,62.84
Fashion,05/05/2021,2023-03-18 18:13:55.244639,110.26,10,1,73787,Lefties,536,2,35.07
Fashion,26/10/2021,2023-03-18 18:55:41.244640,846.48,6,0,86379,AS Colour,659,5,77.29
Fashion,13/09/2020,2023-03-18 19:30:47.244642,872.9,3,0,56483,Lefties,114,1,36.28
Fashion,18/03/2021,2023-03-18 20:22:34.244644,889.99,2,0,46346,Lefties,888,4,110.04
Fashion,17/03/2021,2023-03-18 18:02:00.244645,53.37,3,1,26424,AS Colour,741,1,107.57
Fashion,01/12/2021,2023-03-18 19:28:29.244647,760.04,10,1,57531,Stradivarius,761,3,13.66
Fashion,15/06/2020,2023-03-18 19:27:09.244649,193.96,9,0,97517,Sportsgirl,293,4,87.77
Fashion,31/12/2021,2023-03-18 19:54:12.244650,385.61,6,1,29351,Nasty Gal,892,5,22.19
Fashion,02/04/2021,2023-03-18 19:58:15.244652,655.17,3,0,93162,Ally Fashion,615,3,30.3
Fashion,14/01/2020,2023-03-18 20:16:32.244653,237.97,4,1,81823,Reserved,223,3,15.25
Fashion,24/06/2020,2023-03-18 19:44:38.244655,323.2,5,1,89678,Shein,370,5,41.1
Fashion,23/11/2020,2023-03-18 19:25:37.244657,481.59,5,1,87491,PrettyLittleThing,712,1,41.37
Fashion,08/10/2021,2023-03-18 19:23:55.244658,544.67,10,0,60285,PrettyLittleThing,171,2,94.07
Fashion,18/08/2020,2023-03-18 19:28:46.244660,719.4,8,0,29782,H&M,774,3,55.25
Fashion,18/02/2022,2023-03-18 20:07:18.244662,186.64,6,0,85657,H&M,818,5,92.56
Fashion,20/02/2022,2023-03-18 19:23:54.244664,594.08,2,1,21318,Miss Selfridge,466,3,20.01
Fashion,07/04/2021,2023-03-18 19:23:49.244666,227.29,7,0,69130,Fashion Nova,908,2,37.0
Fashion,25/01/2022,2023-03-18 18:36:07.244667,514.28,5,0,54457,Zalando,472,2,116.87
Fashion,03/12/2020,2023-03-18 20:19:52.244669,977.48,8,1,73666,The Iconic,889,2,106.96
Fashion,29/10/2020,2023-03-18 19:10:28.244671,32.15,6,1,54565,Pull & Bear,614,3,72.25
Fashion,10/11/2020,2023-03-18 18:51:13.244672,464.79,8,1,87588,Stradivarius,411,3,79.42
Fashion,14/02/2022,2023-03-18 18:40:00.244674,752.63,5,0,63894,C&A,557,2,43.52
Fashion,26/02/2021,2023-03-18 19:40:42.244675,863.06,3,0,56558,Sportsgirl,123,3,112.48
Fashion,03/10/2021,2023-03-18 18:57:29.244677,893.96,3,0,10385,Ally Fashion,925,1,95.96
Fashion,10/02/2020,2023-03-18 17:53:21.244679,946.58,4,0,89750,Temt,327,1,54.9
Fashion,28/12/2020,2023-03-18 20:13:17.244680,471.93,6,1,12820,Missguided,129,2,18.64
Fashion,30/04/2020,2023-03-18 18:51:13.244682,632.31,4,1,87086,Primark,854,2,26.21
Fashion,22/07/2020,2023-03-18 18:03:44.244684,569.25,6,0,61390,Puma,708,1,115.13
Fashion,29/04/2020,2023-03-18 20:02:18.244685,57.71,10,0,70187,The Iconic,321,5,99.75
Fashion,01/10/2021,2023-03-18 18:33:21.244687,516.25,3,0,57618,Miss Selfridge,805,1,0.15
Fashion,05/01/2022,2023-03-18 18:26:53.244689,165.62,2,0,29615,Temt,132,1,23.5
Fashion,14/02/2020,2023-03-18 19:19:08.244690,115.74,10,0,11971,Lefties,395,2,111.96
Fashion,31/01/2022,2023-03-18 18:43:56.244692,640.14,6,0,25673,Pull & Bear,517,3,109.46
Fashion,21/01/2022,2023-03-18 17:44:05.244693,440.11,8,1,96178,AS Colour,614,2,14.53
Fashion,20/05/2021,2023-03-18 18:07:01.244695,230.62,3,0,44362,Reserved,582,5,80.08
Fashion,09/10/2021,2023-03-18 18:07:05.244697,639.23,4,1,89086,PrettyLittleThing,754,4,6.81
Fashion,04/09/2020,2023-03-18 18:33:20.244698,867.15,6,0,60474,Miss Selfridge,868,5,18.74
Fashion,19/02/2021,2023-03-18 18:15:54.244700,120.2,7,1,21763,Zalando,924,2,1.48
Fashion,29/09/2020,2023-03-18 18:21:29.244701,153.43,1,1,24673,The Iconic,930,4,92.09
Fashion,02/04/2021,2023-03-18 19:16:18.244703,468.44,2,0,75826,Missguided,100,5,12.27
Fashion,06/09/2021,2023-03-18 19:40:49.244705,550.67,7,0,32587,Boohoo,612,3,5.77
Fashion,29/07/2020,2023-03-18 20:16:35.244706,480.61,1,1,64279,Reserved,631,4,61.52
Fashion,15/02/2021,2023-03-18 20:22:13.244708,391.07,5,1,72589,Pull & Bear,240,2,76.68
Fashion,04/01/2021,2023-03-18 20:11:17.244710,79.69,1,0,56552,H&M,754,1,59.62
Fashion,15/01/2021,2023-03-18 18:17:08.244711,14.86,4,1,38888,Reserved,147,1,111.72
Fashion,08/07/2021,2023-03-18 18:31:54.244713,649.4,6,0,45705,Reserved,588,3,71.16
Fashion,16/11/2021,2023-03-18 18:00:21.244714,622.55,1,0,24887,New Look,144,1,84.44
Fashion,10/01/2021,2023-03-18 19:20:09.244716,199.66,4,1,31041,Reebok,598,1,84.03
Fashion,07/05/2021,2023-03-18 20:22:19.244718,505.53,3,1,77517,Shein,747,1,44.11
Fashion,01/03/2020,2023-03-18 20:00:20.244719,296.55,3,0,56960,Supre,250,2,58.56
Fashion,30/04/2021,2023-03-18 19:43:05.244721,637.75,6,1,41875,New Look,272,4,21.46
Fashion,09/09/2020,2023-03-18 19:48:42.244722,440.59,3,0,71624,Lefties,968,2,97.83
Fashion,10/11/2020,2023-03-18 17:57:41.244724,562.28,6,1,31912,Primark,410,3,106.26
Fashion,24/02/2020,2023-03-18 18:36:37.244726,372.59,2,1,96136,Bershka,229,3,29.58
Fashion,20/06/2020,2023-03-18 20:04:35.244727,765.18,7,0,31879,Primark,903,2,35.86
Fashion,19/05/2021,2023-03-18 19:31:40.244729,938.27,10,1,83953,New Look,962,5,114.59
Fashion,06/04/2020,2023-03-18 19:19:25.244730,411.26,4,0,45386,Ally Fashion,563,2,105.87
Fashion,28/10/2020,2023-03-18 18:04:58.244732,403.97,8,1,64957,Lefties,780,3,17.64
Fashion,30/12/2021,2023-03-18 19:11:16.244734,42.68,4,1,86320,Pull & Bear,881,4,102.96
Fashion,23/03/2020,2023-03-18 18:37:09.244735,679.68,2,1,15736,Zalando,627,2,43.83
Fashion,17/12/2021,2023-03-18 18:14:42.244737,104.22,3,1,49643,Temt,710,5,81.54
Fashion,22/01/2021,2023-03-18 19:50:37.244739,368.29,10,1,59913,AS Colour,472,4,43.02
Fashion,12/10/2020,2023-03-18 19:48:14.244740,818.96,6,0,32167,H&M,608,3,104.22
Fashion,10/08/2021,2023-03-18 19:31:19.244742,816.49,3,1,85781,Shein,357,5,35.37
Fashion,07/05/2020,2023-03-18 17:49:39.244743,312.58,6,1,22774,Ally Fashion,919,4,96.03
Fashion,02/02/2021,2023-03-18 18:32:41.244745,647.53,7,1,77983,AS Colour,706,1,6.02
Fashion,06/03/2021,2023-03-18 18:32:54.244747,503.93,3,1,14803,Nasty Gal,761,4,118.36
Fashion,17/07/2020,2023-03-18 20:06:53.244748,982.98,9,1,86863,Reserved,375,3,99.69
Fashion,15/11/2021,2023-03-18 19:37:48.244750,980.97,10,1,78093,AS Colour,860,3,13.15
Fashion,11/02/2021,2023-03-18 19:01:39.244751,262.24,3,1,89789,Temt,705,5,70.41
Fashion,14/01/2021,2023-03-18 19:49:48.244753,724.3,10,0,39791,AS Colour,357,3,67.42
Fashion,20/03/2020,2023-03-18 18:26:52.244754,953.3,1,0,67599,Primark,315,2,93.14
